home_team,away_team,home_score,away_score,point_spread,is_conference,is_neutral,home_advantage,off_eff_diff,def_eff_diff,adj_off_eff_diff,adj_def_eff_diff,efg_pct_diff,ts_pct_diff,threepar_diff,ftr_diff,luck_diff,net_rating_diff,rating_luck_interaction,shooting_strength_interaction
UConn Huskies,Alabama Crimson Tide,82,67,15,0,1,24.096153846153847,3.854855664459435,1.8583351194301512,0.8554905092121601,-0.718697508908889,0.0047679493618715,0.0024564854834282,-0.050679298305085,-0.0584406554046143,-0.0720874384680011,1.574188018121049,-0.11347918189336573,0.007505648756466018
Houston Christian Huskies,Missouri Tigers,69,105,-36,0,0,-43.666666666666664,-42.60662183855251,28.430842234356803,-33.69342937124824,14.101709849723605,-0.1678474141536017,-0.1822240963580336,-0.025896492764261,-0.0195321666955329,0.0310637212654621,-47.79513922097185,-1.4846948826042248,8.022290527351513
East Tennessee State Buccaneers,Georgia Bulldogs,47,62,-15,0,0,-9.5,-14.714238737048802,-0.4310696284700981,-12.714604219601595,-3.046828064780769,-0.0319304814840141,-0.0670242737249896,-0.0613811948363188,-0.1835479314911022,-0.2798391681445475,-9.667776154820828,2.7054224369727526,0.3086967475030995
Ole Miss Rebels,Oklahoma Sooners,55,59,-4,0,1,-6.7142857142857135,-2.641194224399797,0.1497241368992234,-3.67759926587469,0.9231900997262557,-0.059474607351116,-0.0601465223498041,-0.0144231483435826,-0.015222002010846,-0.0275881303523074,-4.600789365600946,0.12692717674170856,0.27363014102430633
Saint Louis Billikens,Auburn Tigers,60,65,-5,0,0,-5.0,-7.535527786117981,17.288990655508115,-1.3118002083404292,7.066780380128037,-0.0461052327483356,-0.0455858874545025,-0.0400013738486645,-0.08421349020992,0.3941087165134102,-8.378580588468466,-3.30207164192548,0.38629640813202526
Wofford Terriers,LSU Tigers,75,78,-3,0,0,-0.3333333333333333,3.1772613737214783,0.0169664796913195,2.154114866708398,-4.623178611545171,0.0345999356929095,0.0203819023014573,0.0666654569594962,-0.1707160439559623,-0.2428190841246456,6.7772934782535685,-1.6456561952334652,0.2344939185195484
Florida Gators,West Virginia Mountaineers,55,84,-29,0,1,13.168831168831169,-8.29026083747587,-5.736758569951945,-7.175973324365174,-6.715432518435236,-0.0305127763879768,-0.0292182738409161,0.0086429379641007,-0.0628487083476596,0.0340340712673634,-0.4605408059299378,-0.01567407861054848,0.014052378628878811
Omaha Mavericks,Mississippi State Bulldogs,54,74,-20,0,0,-23.75,-13.22201284656407,31.36334850884576,-8.97874053577894,22.767028347334843,-0.0121902094633372,-0.0167250030054139,-0.054224432136142,-0.1518254864671709,0.1474852171744613,-31.745768883113783,-4.682031618096293,0.38698757225984926
Troy Trojans,Arkansas Razorbacks,61,74,-13,0,0,-3.0,-8.844871542408015,11.45962525710192,-4.566631268120787,4.945889000673475,-0.0098292428625946,-0.0371913844324508,0.1981291036615202,-0.1417881873066569,0.4046215389464591,-9.51252026879426,-3.848970590418918,0.09350087195733245
Bellarmine Knights,Kentucky Wildcats,41,60,-19,0,0,-11.25,-14.944596605309968,17.268385694509718,-9.292848018052313,12.089707479226462,-0.028467125696358,-0.0169198522402819,0.1223535500150995,-0.0132957749263981,0.3513661248005831,-21.382555497278773,-7.513105663412247,0.6086998950503856
Missouri Tigers,Wichita State Shockers,88,84,4,0,0,6.466666666666666,29.285808261873857,3.9976114450491735,19.188511693588723,14.429088755079365,0.0787080698913065,0.0962149248676003,0.0156026947069969,0.0528976692647826,0.1576201715170295,4.75942293850936,0.7501810598899299,0.37460499328648206
Hampton Pirates,Georgia Bulldogs,54,73,-19,0,0,-23.0,-10.736937349396143,20.968271820214625,-9.227416566169282,13.22578085444627,-0.0607615215108541,-0.0627954263207651,0.0202657448921299,-0.0682570853278155,-0.1839434185245121,-22.453197420615552,4.130117890353782,1.3642904380601857
Vanderbilt Commodores,VCU Rams,65,70,-5,0,0,-6.637362637362637,6.289088656808573,15.528297785236036,9.1904500976339,23.392690313035654,0.0006252824961979,-0.0419907545323219,0.0319203481744234,-0.4641566709586271,-0.1998065081936161,-14.202240215401758,2.837700025966375,-0.008880412213488613
McNeese Cowboys,Tennessee Volunteers,40,76,-36,0,0,-34.0,-36.95591726729979,42.9122074942146,-24.310325090159708,31.3690756645765,-0.0872909579111977,-0.1057894181523257,0.0228485587382056,-0.0586462394424137,0.2550392555706648,-55.67940075473621,-14.200432919108636,4.8603082278023875
Florida A&M Rattlers,Florida Gators,62,102,-40,0,0,-24.5,-17.505356610766242,31.39251438778288,-12.49489021945108,27.709478640113034,-0.044946835366818,-0.0617913969985148,-0.0807368010037276,-0.1613296251021888,0.1675943135221613,-40.20436885956411,-6.738023599610407,1.8070591481576523
SMU Mustangs,Texas A&M Aggies,64,83,-19,0,0,-19.0,-17.803998627976384,16.3194612830615,-8.141853453708947,8.25550522233874,-0.0779885383395883,-0.0776634515856709,-0.0323068773808048,-0.1036569232339549,0.0713294554078532,-16.397358676047688,-1.1696146644897183,1.2788060357749258
South Carolina Gamecocks,George Washington Revolutionaries,55,79,-24,0,0,-15.38095238095238,-23.416725810361143,25.552010394766768,-13.337531092243168,20.18485255661335,-0.1513119604454516,-0.1368668523799569,-0.0515754512196761,0.0867223789192617,0.2234319732048516,-33.52238364885652,-7.489972325194065,5.07233758871303
Florida A&M Rattlers,Georgia Bulldogs,46,68,-22,0,0,-24.5,-16.104290097529883,23.93504446483368,-11.66977706056295,15.264261741929984,-0.0306530112807283,-0.0497999197297115,-0.0980006306966952,-0.1857349215310533,-0.1824921289364721,-26.934038802492935,4.9152500819244835,0.8256093952483897
Colgate Raiders,Auburn Tigers,66,93,-27,0,0,-7.5,3.7242853051309055,21.40061623657216,7.271685878444913,13.92632207067328,0.0754770201279496,0.0363752239669721,0.121655500484875,-0.1446578743170792,0.5007049168778446,-6.6546361922283666,-3.3320090614820006,-0.5022721098250024
UT Arlington Mavericks,LSU Tigers,59,63,-4,0,0,-7.5,-9.854074294351292,-6.732877773496938,-6.565483735895526,-6.966252738815797,-0.0754267401464306,-0.0689938873614462,-0.0901541871345852,-0.0331038835729441,-0.2463107695151893,0.400769002920267,-0.09871372150712611,-0.030228699442011064
South Carolina Gamecocks,Georgetown Hoyas,74,71,3,0,0,-15.38095238095238,-5.087848183619258,-0.8391871340549244,-3.723852284670471,-0.2323287674646081,-0.0257295196369826,-0.032847734661379,0.107693159011307,-0.045773307793461,0.142842853328783,-3.491523517205863,-0.4987391816622336,0.08983522289893481
Mississippi Valley State Delta Devils,Mississippi State Bulldogs,52,82,-30,0,0,-40.0,-26.123312522386087,41.36350124691005,-20.073418201738164,28.454154020435965,-0.058365183247363,-0.0546029757017487,-0.0925756373291155,0.016084995611735,0.1515844840881679,-48.52757222217413,-7.356026999349574,2.8323206452968357
San José State Spartans,Arkansas Razorbacks,58,99,-41,0,0,-41.0,-26.914842156137595,44.17596163711217,-14.608779959922188,37.97894387163667,-0.0794604371400153,-0.1049078130753193,0.0569825144017233,-0.1937682826829787,0.2384026878489368,-52.58772383155886,-12.537054709301222,4.178643523854068
Wofford Terriers,Vanderbilt Commodores,62,65,-3,0,0,-0.3333333333333333,-2.1607552021462624,-2.2961581134792084,-5.030640675030924,-7.189334172986733,0.0260742426639183,0.0154127962252308,0.0291856685966179,-0.1532509852421326,-0.2095723310867447,2.1586934979558094,-0.45240242846839795,0.0562862981027224
Boise State Broncos,Texas A&M Aggies,86,71,15,0,1,,16.510555165365176,7.998902668802359,22.451092645845833,-1.2284401254632655,0.1392192538682038,0.1564972587396662,0.2176931226191952,0.3658235962465646,0.1447412965861049,23.6795327713091,3.427406275872441,3.296646884369333
Ole Miss Rebels,Memphis Tigers,57,68,-11,0,0,-6.7142857142857135,-5.263587096673035,3.199573666248881,-8.039691602715635,9.22260881471678,-0.038939037831715,-0.0477728149369031,0.0923732085437266,-0.1095671396985882,0.013638756936675,-17.262300417432414,-0.23543631956122407,0.6721773690168303
South Dakota State Jackrabbits,Alabama Crimson Tide,65,78,-13,0,0,-14.0,-27.77998140937019,9.980777223628948,-16.414840903423936,0.7385873100850233,-0.1148288647012112,-0.1085720615659132,-0.1651461204626658,-0.1335774957567795,0.0782250932085344,-17.15342821350896,-1.341828520847642,1.9697086874909593
Stetson Hatters,Florida Gators,51,89,-38,0,0,-14.5,1.41401954007749,32.78771882200613,2.022808607572898,33.860714670012186,-0.0137749899839481,-0.0282961924468263,0.0739577043579789,-0.0827248712941768,0.6368643513859843,-31.837906062439288,-20.276427393943294,0.4385668371199817
Southeast Missouri State Redhawks,Missouri Tigers,89,96,-7,0,0,-19.0,-10.799731104130643,26.51938978773991,-7.08217221626721,8.603571527172406,0.0011852243000711,-0.0250314867350786,-0.0412101415055247,-0.1386039745920927,0.0186739707867202,-15.685743743439616,-0.2929151204329706,-0.018591124649412854
Alcorn State Braves,Tennessee Volunteers,40,94,-54,0,0,-34.5,-38.16395935232113,41.40951274609357,-25.516831057807053,35.27736492073305,-0.143504207381026,-0.1241988334678423,-0.0989222143483569,-0.06001986581604,0.2550825167736248,-60.7941959785401,-15.50753651543499,8.724222907267157
UNC Greensboro Spartans,Arkansas Razorbacks,58,65,-7,0,0,-10.5,-16.3170935276637,9.943108763443805,-8.063798546675983,-2.1134107637845574,-0.0864618646155201,-0.1010100979444518,0.1332116484970243,-0.1882890102099502,0.156650289608185,-5.950387782891424,-0.9321299694709474,0.5144816228942032
Eastern Kentucky Colonels,Tennessee Volunteers,49,84,-35,0,0,-35.0,-42.35090184063429,29.76018394590554,-20.62511168016634,19.233433729053857,-0.2343356057298392,-0.2176528334458412,0.1175380539694965,-0.0584718781999409,0.2551210765173401,-39.8585454092202,-10.168755013215542,9.340276381979915
UConn Huskies,Florida Gators,75,54,21,0,0,24.096153846153847,11.471062209800236,-0.1917906070840018,8.82356166746051,1.1724795569521973,0.0373667325707643,0.0317450974855493,0.050923442293164,-0.0181483570761081,-0.0174691328879809,7.651082110508312,-0.13365777012532307,0.285895939100323
Grambling Tigers,Vanderbilt Commodores,64,62,2,0,0,-12.0,-17.642310656501635,-0.0393526945697857,-19.90347328783963,-8.110502993220493,-0.0588291851310933,-0.0671300259696867,-0.1199437049629134,-0.0924498581055291,0.3785645976312671,-11.792970294619138,-4.464401054459979,0.6937708327076332
Oklahoma Sooners,Arkansas Razorbacks,78,88,-10,0,1,-6.0,-2.367102228801002,8.36449427009424,2.839966553074234,6.953253271119706,0.0187369580822197,0.0126812680281818,0.075000328230179,-0.0806330697166118,0.2000847413107301,-4.113286718045471,-0.82300590891699,-0.07707048081616903
Yale Bulldogs,Kentucky Wildcats,59,69,-10,0,0,-10.0,-16.820085444486864,15.65236984008878,-10.09817666024361,9.790926332122837,-0.0358741509713597,-0.0425333074936561,0.0253550663164858,-0.1443163159368704,0.0802153212503985,-19.88910299236645,-1.595410785914937,0.713504683433076
Valparaiso Beacons,Ole Miss Rebels,61,98,-37,0,0,-37.0,-21.12497217933489,29.628474606922023,-19.679790223013683,30.63060548747484,-0.0475774717506291,-0.0341393967491137,-0.1151471315557105,-0.0058907018525747,0.0657860169761928,-50.31039571048852,-3.3097205462891752,2.393641430678739
Alabama Crimson Tide,Houston Cougars,71,65,6,0,0,33.35227272727273,7.251328387668508,-9.321655235202796,-1.9322059512836915,2.514121401613451,0.0433888930708157,0.0518383571240393,0.1562466326387477,0.121906354689397,-0.0591999633284964,-4.446327352897143,0.2632224162380013,-0.19292122207269716
Auburn Tigers,Memphis Tigers,73,82,-9,0,1,16.583333333333336,-2.0070188554102373,-4.535011485501656,-6.442434666065552,2.1477458510781418,-0.0249321262015217,-0.0250465852130636,0.1103951379066499,-0.0265017216200488,-0.0720602137475785,-8.590180517143693,0.619010244195659,0.21417146474727952
Kansas Jayhawks,Missouri Tigers,95,67,28,0,0,16.340659340659343,-7.9643141802741155,-6.182439525103973,-0.3240782453694351,-11.735770066683996,-0.0380474468979692,-0.0380180800540754,-0.0921798113784976,-0.0044381551044219,-0.0071274332287325,11.411691821314562,-0.08133607148329232,-0.4341857385874552
Presbyterian Blue Hose,South Carolina Gamecocks,57,68,-11,0,0,-11.0,6.263068015760183,11.284226284268826,-1.2203217913297095,21.750497947886572,0.117229425441767,0.0945230577897816,-0.1234429717722178,-0.1040399912995123,-0.3009848149415774,-22.97081973921628,6.913867928264346,-2.6928559999547246
Oregon State Beavers,Texas A&M Aggies,54,72,-18,0,0,-18.0,-16.646936762452626,14.272914259678757,-8.01006887578005,9.171044759818544,-0.0242568049566921,-0.0510615967209204,0.116789181598975,-0.1780801744013921,0.0455645088433915,-17.181113635598592,-0.7828490041885463,0.4167589223974782
North Carolina Central Eagles,LSU Tigers,57,67,-10,0,0,-11.333333333333334,-1.7746796069829145,10.888564535756103,-0.2930102083295196,2.218899489726965,0.0300641121102414,0.0056073778303636,-0.0664334316696461,-0.1308785639102845,-0.1638545700148639,-2.511909698056485,0.4115878834912119,-0.07551833477317278
Memphis Tigers,Alabama Crimson Tide,88,91,-3,0,0,10.5,-4.682099949472331,7.083599358926975,0.3835495484359228,1.2731254035994084,-0.010299854605288,-0.0132548476922215,-0.2210935910987365,-0.0061532628173097,0.0368873367491998,-0.8895758551634856,-0.03281408413337288,0.009162501968558638
Ohio Bobcats,Florida Gators,48,82,-34,0,1,-4.0,-21.86053988462031,11.931884118491766,-14.98194351832268,10.383968350438394,-0.1244215668793196,-0.1441953000947303,-0.0512618651721016,-0.0651017929189287,0.1586971674163668,-25.36591186876107,-4.025498362505581,3.1560665000339823
South Carolina Gamecocks,UAB Blazers,70,84,-14,0,0,-15.38095238095238,-17.494662959122508,3.867136902814437,-14.649498003310455,3.281599412231543,-0.0612150735273347,-0.0716058902850768,0.1050007077429374,0.0100356038513789,0.3473720001034099,-17.931097415542,-6.228761173285908,1.0976534467182046
UCF Knights,Ole Miss Rebels,72,61,11,0,0,17.0,-0.025088595230045,-7.166835095305359,-0.6434145410726018,-15.700721951722215,-0.0036425131392952,0.0022714197643644,0.027146383692659,-0.0102431464380282,-0.0937614232430435,15.057307410649614,-1.411794573030534,-0.0548464400856982
Mississippi State Bulldogs,Jackson State Tigers,69,59,10,0,1,9.083333333333334,21.100879053699416,-25.704937393077444,14.079216883642744,-14.451750805053564,0.0411173920502903,0.0433817130668101,-0.0235578207439896,0.1258546547904296,-0.1491788814218821,28.530967688696308,-4.256217845683576,1.1731189840302911
Georgia State Panthers,Auburn Tigers,64,72,-8,0,0,-10.0,-14.451886957702383,5.41018389832044,-10.042834542492244,2.5540109076112714,-0.0872195920922561,-0.0784826912733688,-0.0918804946754396,-0.0130335548978413,-0.0885685992628743,-12.596845450103515,1.1156849566465799,1.098691721807221
Missouri Tigers,UCF Knights,68,66,2,0,1,6.466666666666666,15.025795757449004,8.995977950755815,9.524612258162492,18.987930352700133,0.0859204468319674,0.0836500497472586,0.0743787557593143,0.0376403120082143,0.1286402206067952,-9.46331809453764,-1.2173633273535986,-0.8130925191957162
Gonzaga Bulldogs,Alabama Crimson Tide,100,90,10,0,1,-3.0,-6.243890509161943,14.254340855277675,-0.8990184685252416,1.681792059429867,0.0114308108057599,-0.002044285062661,-0.1213953474276141,-0.0915375930899216,0.2452518022816532,-2.580810527955109,-0.6329484333284554,-0.029500756870568173
East Carolina Pirates,South Carolina Gamecocks,64,56,8,0,1,,10.849789852209668,-15.477659478438667,2.672306971144451,-8.715943817030109,0.1434151961927551,0.1198990672733705,0.0939483325756083,0.1983315502024639,-0.0905903702207938,11.38825078817456,-1.0316658550679803,1.6332482210783525
Nicholls Colonels,Mississippi State Bulldogs,66,68,-2,0,0,-12.666666666666666,-16.049492673199893,14.116365446955598,-10.004077044507298,3.312792566006223,-0.0442540856288468,-0.0475510365768505,-0.0065764568339017,-0.1098098871239853,0.1003458133092985,-13.31686961051352,-1.3362921118008602,0.589325888051853
Bradley Braves,Arkansas Razorbacks,57,76,-19,0,0,-19.0,-17.976330299683283,23.29657205182221,-6.008277795496781,17.398986793568326,-0.045917460200812,-0.0359129906163185,0.0983122538446703,-0.0330427660612356,0.228581124264327,-23.407264589065107,-5.350458855721072,1.074802140178273
Temple Owls,Ole Miss Rebels,55,63,-8,0,0,-7.0,-0.9994933325227038,0.3624202316298834,0.2583379989729621,-5.220102170273236,0.0062691615173122,0.0290960258570794,0.1014979751685991,0.059731929646398,0.0346268952885819,5.478440169246197,0.18970137408524895,0.03434522628393559
UCLA Bruins,Kentucky Wildcats,63,53,10,0,1,27.0,-7.15462345302025,-2.789792774756876,1.8335345775490737,-13.300413799900497,-0.0153297123706901,-0.0227663552727356,-0.0885966155880997,-0.0703302822346982,-0.1187197675986412,15.13394837744957,-1.796698834220646,-0.23199907565917405
Texas A&M Aggies,Memphis Tigers,79,83,-4,0,0,22.42857142857143,5.280767144229145,-0.92338087968686,-0.788133646318073,2.1656503290979003,-0.007833052126784,0.0039085827964007,0.0996445971120427,0.0561986259981256,-0.0344636062127999,-2.953783975415974,0.10179804776641473,0.02313714385069259
Winthrop Eagles,LSU Tigers,81,89,-8,0,0,-19.0,4.574739066587483,28.64032853963697,5.390655147613302,25.738361869456867,0.054057915036571,0.0497434186875642,0.0478658785740856,-0.0406280125748274,-0.1077639475583085,-20.347706721843565,2.192749200104591,-1.099954601158484
Tennessee Volunteers,Arizona Wildcats,70,75,-5,0,0,35.916666666666664,-3.204276115146683,-24.02893381300987,-16.995900516864964,-11.860532771454416,-0.0375675999968959,-0.0397552654415308,0.0383131754111445,-0.0100777638791129,-0.4217747351315315,-5.135367745410548,2.165968370623544,0.1929234412965446
Auburn Tigers,USC Trojans,71,74,-3,0,0,16.583333333333336,6.171448310611595,-7.851020619243613,-6.171284764912315,-1.7488822729100375,-0.0087894679140815,-0.0008035418231228,0.0576678077858017,0.1164222210814258,-0.1511572320056233,-4.422402492002277,0.6684781195058349,0.03887056480660808
Wofford Terriers,Texas A&M Aggies,67,62,5,0,0,-0.3333333333333333,-8.161280412713623,6.847506094600817,-6.12498578489685,3.840488347787101,0.0034651612175595,-0.0227305913524183,0.0988362451416279,-0.2921684755386107,-0.0334000052663902,-9.965474132683951,0.33284688851371924,-0.03453197447916882
